1520521650.7659664,53.22,-13.92,-993.23
1520521650.8721745,56.64,-8.73,-990.72
1520521650.9792023,50.84,-2.87,-1004.09
1520521651.0857928,38.33,5.86,-997.50
1520521651.192385,-59.69,-14.10,-1012.88
1520521651.2989478,-71.84,-25.63,-1005.55
1520521651.405097,-7.69,-113.53,-1001.34
1520521651.5118084,1.59,-112.98,-995.54
1520521651.618122,16.05,-107.18,-992.86
1520521651.7251363,31.86,-100.83,-1007.75
1520521651.831749,56.21,-7.02,-991.64
1520521651.9380693,39.79,0.61,-1010.86
1520521652.0433881,27.89,9.64,-998.78
1520521652.1501074,-68.42,-27.28,-1010.56
1520521652.256997,-66.22,-37.23,-1005.55
1520521652.3632762,-61.65,-55.91,-986.51
1520521652.4702013,29.11,-101.32,-999.27
1520521652.5769308,45.65,-101.01,-987.06
1520521652.6824174,49.38,-88.13,-1006.90
1520521652.7890534,67.32,-68.30,-995.06
1520521652.8958051,9.28,24.35,-1013.00
1520521653.0019891,1.77,22.34,-981.63
1520521653.1086156,-24.60,13.37,-1000.55
1520521653.215326,-57.19,-79.47,-1001.71
1520521653.3219755,-54.75,-87.65,-1005.19
1520521653.427372,50.23,-86.73,-1011.29
1520521653.5339248,57.92,-72.02,-1007.69
1520521653.6408377,69.27,-59.08,-998.54
1520521653.7472486,70.56,-43.27,-986.02
1520521653.8538387,-12.33,18.80,-990.97
1520521653.9601908,-37.23,10.68,-1007.87
1520521654.0659995,-46.39,14.04,-1004.33
1520521654.1730754,-43.09,-89.60,-1011.47
1520521654.279952,-21.79,-108.89,-1004.94
1520521654.3863003,-9.03,-115.11,-997.74
1520521654.4929638,69.03,-36.25,-986.76
1520521654.5992239,60.67,-27.10,-982.67
1520521654.7049856,54.08,-7.75,-1013.49
1520521654.811345,-46.14,9.89,-989.62
1520521654.9181933,-64.27,-12.27,-1025.88
1520521655.024832,-65.37,-44.31,-992.86
1520521655.1312332,3.85,-108.64,-994.63
1520521655.2378407,21.61,-95.83,-988.83
1520521655.3433847,39.18,-106.69,-1013.98
1520521655.450006,52.92,-90.76,-991.70
1520521655.556264,25.09,21.91,-1010.62
1520521655.6630466,9.16,17.76,-990.60
1520521655.769292,-6.16,16.48,-988.83
1520521655.8760262,-57.07,-67.08,-995.12
1520521655.9826758,-53.28,-93.02,-1008.97
1520521656.0882404,-33.20,-96.25,-1006.04
1520521656.1949916,65.67,-54.02,-995.54
1520521656.3014004,68.91,-50.42,-1000.24
1520521656.4079561,60.00,-31.01,-995.36
1520521656.514518,-41.56,15.44,-1003.66
1520521656.6211188,-47.49,6.84,-995.61
1520521656.7268558,-60.12,-24.54,-1020.02
1520521656.833031,-66.10,-39.37,-993.23
1520521656.9397347,9.03,-104.43,-994.38
1520521657.0463107,37.29,-104.19,-1001.95
1520521657.152997,49.19,-92.47,-999.82
1520521657.2594028,26.79,17.52,-1000.49
1520521657.3651607,7.75,25.15,-1003.54
1520521657.4713452,-7.81,19.84,-991.58
1520521657.5781116,-40.77,14.04,-1006.41
1520521657.684938,-46.08,-92.47,-1002.44
1520521657.7914584,-22.58,-98.45,-1007.81
1520521657.898235,72.14,-49.07,-989.01
1520521658.003722,59.45,-26.00,-998.35
1520521658.110083,55.11,-4.64,-1002.32
1520521658.216986,34.06,14.65,-1003.36
1520521658.323168,-66.47,-26.61,-1011.66
1520521658.4301412,-67.99,-43.27,-1001.95
1520521658.5370216,-59.63,-73.43,-995.36
1520521658.6435263,46.88,-101.01,-999.82
1520521658.7491198,53.47,-74.71,-1004.33
1520521658.8559551,71.53,-56.34,-995.79
1520521658.9621491,-0.61,19.53,-995.42
1520521659.069014,-32.41,16.30,-992.43
1520521659.1752212,-44.86,7.45,-1001.71
1520521659.2821438,-25.51,-104.74,-1007.51
1520521659.3874607,-1.53,-114.93,-995.54
1520521659.4942143,16.17,-94.60,-1000.85
1520521659.6003554,56.03,-8.06,-996.40
1520521659.7071953,38.09,3.23,-1004.52
1520521659.8138845,14.22,25.45,-996.22
1520521659.9201124,-5.31,22.09,-991.70
1520521660.026063,-59.02,-76.29,-997.07
1520521660.1328146,-45.23,-89.90,-1001.77
1520521660.2393272,-22.34,-101.32,-1013.55
1520521660.3459601,73.36,-56.40,-988.46
1520521660.4522624,56.70,-23.13,-996.09
1520521660.5590181,56.95,0.31,-985.41
1520521660.664263,-57.19,-1.77,-1018.49
1520521660.7710683,-67.50,-37.11,-1014.89
1520521660.878003,-61.34,-40.28,-1003.42
1520521660.984335,28.32,-100.46,-999.82
1520521661.091119,49.32,-103.52,-1002.87
1520521661.197757,57.13,-67.63,-995.54
1520521661.3041124,11.47,24.41,-1000.43
1520521661.4098907,-7.93,21.12,-992.25
1520521661.516409,-38.64,10.25,-1016.11
1520521661.6230218,-49.01,1.77,-1004.21
1520521661.7298043,-18.74,-100.34,-1005.62
1520521661.8361554,-2.08,-113.28,-995.24
1520521661.9430442,60.42,-26.92,-992.80
1520521662.048354,53.71,-1.10,-997.74
1520521662.1550229,36.50,10.31,-989.69
1520521662.2611485,9.95,25.27,-1006.41
1520521662.3680358,-67.26,-52.12,-999.82
1520521662.474387,-57.92,-80.63,-995.91
1520521662.5814943,-38.27,-89.05,-1005.43
1520521662.6873395,69.76,-58.84,-1002.93
1520521662.7939208,66.16,-44.13,-990.84
1520521662.9000874,57.01,-3.97,-992.49
1520521663.0066454,-55.11,9.95,-998.90
1520521663.1135952,-69.21,-31.86,-1010.93
1520521663.2201564,-61.46,-52.12,-993.35
1520521663.3258367,43.76,-96.56,-1005.55
1520521663.43237,59.63,-77.64,-1000.12
1520521663.5389476,69.46,-54.69,-996.46
1520521663.6454208,51.70,-19.53,-996.09
1520521663.7521238,-47.36,5.19,-999.51
1520521663.8590555,-64.39,-28.02,-1009.64
1520521663.9652503,-62.38,-43.40,-999.15
1520521664.0711906,42.48,-101.20,-988.95
1520521664.1773474,57.37,-81.60,-1004.82
1520521664.284145,69.21,-46.88,-993.96
1520521664.3904636,-28.44,20.57,-998.11
1520521664.4972043,-47.85,-1.04,-1007.39
1520521664.6039965,-65.06,-31.37,-1012.76
1520521664.7098937,10.86,-102.23,-999.63
1520521664.8159986,44.43,-101.50,-995.85
1520521664.922878,60.85,-73.30,-999.33
1520521665.029178,3.36,27.77,-997.74
1520521665.1360223,-33.63,15.99,-1001.16
1520521665.2423441,-53.41,-5.62,-1001.22
1520521665.3482106,-10.01,-110.60,-1011.78
1520521665.455006,20.32,-105.04,-987.61
1520521665.5613003,47.91,-95.03,-1000.61
1520521665.6681406,71.35,-60.55,-995.48
1520521665.7749517,-10.80,27.71,-1003.48
1520521665.8811224,-42.79,7.75,-998.90
1520521665.9870427,-61.28,-21.12,-1003.11
1520521666.093274,9.70,-111.39,-996.40
1520521666.2000682,41.08,-103.52,-995.97
1520521666.3064837,62.26,-68.48,-1009.03
1520521666.4131165,-0.79,25.57,-998.41
1520521666.5199277,-41.38,10.56,-1010.93
1520521666.6262817,-59.81,-13.12,-1013.31
1520521666.7319539,5.25,-110.60,-997.13
1520521666.8381279,40.83,-101.75,-993.16
1520521666.945125,57.50,-66.35,-1015.32
1520521667.0513902,-4.70,25.09,-993.53
1520521667.1581337,-41.81,13.98,-1003.60
1520521667.264906,-60.24,-21.24,-1003.17
1520521667.37052,10.86,-108.83,-1000.24
1520521667.4772336,47.91,-104.37,-993.84
1520521667.5839312,66.89,-56.15,-1002.56
1520521667.690391,65.37,-21.55,-998.05
1520521667.797168,-47.18,1.04,-999.88
1520521667.9039345,-69.15,-34.06,-1000.12
1520521668.0093467,35.03,-101.56,-997.92
1520521668.1160483,62.50,-74.95,-1000.24
1520521668.2227707,66.83,-37.96,-998.29
1520521668.3291583,55.85,1.22,-988.46
1520521668.4359462,-64.88,-21.06,-1016.60
1520521668.5423372,-61.71,-66.16,-987.67
1520521668.648353,-44.56,-88.75,-1021.00
1520521668.7550192,73.67,-51.76,-987.85
1520521668.8613534,58.23,-9.28,-995.48
1520521668.967935,32.84,12.88,-1006.16
1520521669.0743759,-65.12,-41.69,-999.82
1520521669.1810968,-56.03,-86.00,-997.99
1520521669.2878733,-21.18,-106.81,-1003.72
1520521669.3935401,65.19,-31.13,-990.60
1520521669.4999986,53.04,3.11,-989.81
1520521669.6063178,7.57,26.79,-1007.57
1520521669.712963,-31.92,14.53,-989.93
1520521669.8199263,-44.43,-92.59,-1028.26
1520521669.9262981,2.26,-111.82,-987.55
1520521670.0320208,56.21,-12.70,-999.15
1520521670.13834,31.43,17.33,-1004.76
1520521670.2449148,-4.88,26.86,-992.68
1520521670.3514066,-49.87,11.60,-1011.05
1520521670.4581258,-21.67,-106.57,-999.63
1520521670.5648434,16.17,-101.75,-999.21
1520521670.6703718,59.51,-87.52,-988.77
1520521670.776954,9.16,23.93,-996.09
1520521670.883191,-33.87,12.76,-993.41
1520521670.9901516,-62.26,-14.71,-1014.83
1520521671.0969124,6.04,-109.31,-994.32
1520521671.2032957,46.26,-91.55,-996.22
1520521671.308974,72.27,-58.17,-1000.67
1520521671.4153903,62.07,-26.06,-992.37
1520521671.522132,-54.32,4.52,-1008.85
1520521671.6283796,-69.46,-36.68,-994.32
1520521671.735228,-60.97,-89.72,-1002.50
1520521671.8419764,64.76,-69.64,-1006.23
1520521671.9483192,62.99,-28.38,-999.76
1520521672.0540497,48.22,8.67,-996.64
1520521672.1609015,-68.24,-32.59,-1010.07
1520521672.267308,-54.81,-82.34,-997.80
1520521672.3741207,-26.86,-96.86,-1009.58
1520521672.4810324,67.14,-33.51,-989.93
1520521672.587367,51.03,5.98,-1007.75
1520521672.6931584,10.50,25.51,-992.61
1520521672.7997315,-60.55,-75.99,-996.34
1520521672.9065676,-30.15,-100.04,-1017.09
1520521673.0132406,11.84,-104.31,-987.24
1520521673.1193554,47.18,3.78,-995.91
1520521673.2261276,11.66,26.67,-989.56
1520521673.3320065,-41.93,15.63,-1003.54
1520521673.4388971,-64.82,-22.16,-1010.62
1520521673.545198,18.37,-105.83,-993.16
1520521673.6520078,56.09,-79.90,-995.06
1520521673.7581604,0.49,28.69,-989.32
1520521673.8649848,-47.49,6.90,-1002.44
1520521673.970881,-68.91,-34.30,-1019.71
1520521674.0773368,-54.20,-87.89,-987.79
1520521674.184044,60.55,-60.36,-1015.32
1520521674.2902129,60.06,-16.72,-997.74
1520521674.39689,38.45,5.92,-998.11
1520521674.503359,-63.05,-46.75,-1000.55
1520521674.6102898,-48.22,-89.84,-1004.09
1520521674.7158926,-6.41,-110.84,-999.33
1520521674.8220034,56.64,-13.00,-989.87
1520521674.929046,20.45,17.58,-998.96
1520521675.0357995,-18.55,22.89,-1005.19
1520521675.1423185,-37.96,-94.48,-994.75
1520521675.2487535,4.82,-112.85,-992.55
1520521675.35425,47.91,-94.42,-1005.25
1520521675.4609342,74.22,-50.23,-991.58
1520521675.567195,-37.72,15.14,-1007.08
1520521675.6740155,-67.08,-23.13,-1015.14
1520521675.7809763,28.20,-103.64,-998.35
1520521675.8875813,64.27,-67.75,-997.62
1520521675.9933496,61.95,-24.72,-1007.32
1520521676.099868,31.74,13.79,-1005.25
1520521676.206743,-65.00,-50.60,-1000.67
1520521676.3135438,-41.38,-91.19,-1015.50
1520521676.419843,69.34,-38.33,-982.42
1520521676.5262797,44.43,6.29,-999.51
1520521676.6327775,3.36,27.65,-987.43
1520521676.738279,-47.55,11.72,-994.57
1520521676.845039,-2.62,-115.05,-1003.42
1520521676.9513628,46.94,-100.59,-994.45
1520521677.058104,67.87,-49.50,-997.74
1520521677.1644683,-39.61,17.70,-997.56
1520521677.271287,-65.19,-27.83,-1013.43
1520521677.3769894,-54.08,-73.61,-997.31
1520521677.4833617,-19.53,-102.11,-1004.58
1520521677.5902622,57.80,-22.95,-992.92
1520521677.6970282,22.52,17.21,-1001.22
1520521677.8036861,-65.86,-57.01,-995.00
1520521677.9102013,-25.70,-94.42,-1003.48
1520521678.0162084,21.48,-102.97,-1001.53
1520521678.1229534,39.06,10.13,-997.44
1520521678.2293992,-10.68,26.49,-996.58
1520521678.3362048,-57.43,1.22,-1006.90
1520521678.442194,7.69,-111.45,-989.20
1520521678.549044,55.18,-91.61,-1010.38
1520521678.6550856,73.79,-43.09,-986.02
1520521678.7612605,50.35,5.68,-1004.70
1520521678.8683116,-68.12,-38.94,-1005.37
1520521678.9750834,-52.12,-89.29,-1012.39
1520521679.0814748,-2.50,-112.49,-994.81
1520521679.188017,53.89,-4.09,-995.12
1520521679.29437,13.73,26.55,-1003.66
1520521679.3998826,-38.88,13.49,-999.82
1520521679.506926,-9.46,-109.25,-1005.31
1520521679.613246,34.00,-101.75,-992.80
1520521679.7200177,68.97,-53.59,-1001.89
1520521679.8265977,-31.49,17.09,-999.15
1520521679.933221,-63.66,-22.77,-1013.00
1520521680.0391278,-59.69,-65.98,-1003.11
1520521680.1453605,62.87,-71.11,-1001.40
1520521680.2521777,59.81,-21.42,-997.25
1520521680.3590183,32.35,15.81,-1006.10
1520521680.4653933,-59.69,-52.43,-999.76
1520521680.572399,-31.01,-97.96,-1011.11
1520521680.6780906,16.05,-107.24,-1004.82
1520521680.784221,32.84,14.95,-993.04
1520521680.8912067,-15.50,28.02,-1003.11
1520521680.9979992,-56.82,-9.22,-1012.33
1520521681.103963,19.35,-103.33,-995.73
1520521681.211358,59.57,-71.90,-1008.61
1520521681.3171477,57.86,-21.48,-997.19
1520521681.4239476,-64.76,-13.43,-1020.63
1520521681.5304725,-59.81,-67.20,-989.07
1520521681.637409,-13.31,-107.60,-1006.96
1520521681.7439628,60.73,-11.05,-988.77
1520521681.8502765,10.25,28.63,-993.84
1520521681.9571056,-47.73,13.85,-999.02
1520521682.0623605,-6.96,-111.63,-998.60
1520521682.1693106,50.72,-96.25,-1003.36
1520521682.2760117,80.14,-50.17,-995.79
1520521682.382267,50.66,-0.61,-994.93
1520521682.4891043,-72.02,-39.06,-1000.00
1520521682.5960388,-50.96,-82.76,-1009.46
1520521682.7012455,72.39,-50.90,-992.98
1520521682.8080845,51.15,2.93,-1006.65
1520521682.9143984,5.07,33.94,-999.63
1520521683.0210364,-50.84,14.83,-1007.63
1520521683.1279345,-4.82,-117.07,-988.34
1520521683.2342074,44.86,-94.24,-1012.94
1520521683.3400176,74.83,-44.19,-989.87
1520521683.4470148,-46.02,14.34,-1007.51
1520521683.553234,-67.63,-37.66,-1007.75
1520521683.6600747,-51.51,-86.55,-1000.55
1520521683.7668734,70.98,-47.85,-990.91
1520521683.8730848,52.67,-1.10,-992.86
1520521683.9790726,8.79,25.45,-1000.73
1520521684.085256,-42.85,17.82,-999.08
1520521684.1918924,0.79,-112.37,-988.22
1520521684.2986078,46.45,-99.24,-1016.05
1520521684.4049115,4.76,32.84,-992.98
1520521684.5112348,-50.54,11.54,-986.88
1520521684.6179154,-74.22,-43.27,-1017.94
1520521684.7237911,-40.41,-93.75,-1002.01
1520521684.8301928,71.53,-32.71,-993.47
1520521684.9365003,43.58,8.79,-990.54
1520521685.043172,-15.75,24.48,-1009.70
1520521685.1498053,-39.49,-91.67,-994.81
1520521685.2563503,14.77,-104.19,-984.62
1520521685.361941,61.83,-85.57,-1014.83
1520521685.4679565,68.24,-32.65,-993.29
1520521685.574787,-57.01,1.65,-1005.31
1520521685.6818666,-69.46,-52.12,-1005.07
1520521685.788276,61.10,-83.37,-1002.32
1520521685.8949635,66.65,-26.92,-983.83
1520521686.0002058,36.56,22.40,-1026.00
1520521686.1069396,-26.37,18.43,-1003.91
1520521686.2137535,-31.49,-99.55,-1005.98
1520521686.3203158,18.98,-101.07,-995.48
1520521686.4272537,60.73,-73.61,-1016.66
1520521686.5337577,-22.40,18.68,-997.19
1520521686.639323,-57.37,-9.83,-1003.17
1520521686.7460878,-64.58,-66.77,-1000.85
1520521686.85242,59.51,-73.67,-1021.67
1520521686.9592545,61.22,-8.42,-992.74
1520521687.0654585,23.68,20.14,-995.30
1520521687.1722317,-62.38,-67.87,-1008.24
1520521687.2792556,-13.06,-103.52,-994.75
1520521687.3849258,27.59,-96.01,-999.57
1520521687.491133,20.45,20.87,-1008.97
1520521687.598029,-33.33,15.01,-995.54
1520521687.7050927,-63.60,-15.93,-1008.91
1520521687.8112533,34.97,-97.90,-997.01
1520521687.918077,69.21,-62.93,-1002.69
1520521688.0239794,56.70,-10.56,-985.90
1520521688.130277,13.73,31.56,-997.19
1520521688.2370949,-57.50,-73.49,-996.40
1520521688.3441763,-9.40,-114.44,-1007.93
1520521688.450271,55.24,-2.93,-991.94
1520521688.5570583,9.83,32.35,-996.40
1520521688.6624188,-48.10,9.89,-1001.34
1520521688.769328,-71.84,-29.11,-1014.04
1520521688.8759823,45.53,-94.06,-993.53
1520521688.982308,71.53,-51.33,-1003.11
1520521689.0889409,56.03,0.67,-998.78
1520521689.1953862,-72.75,-23.80,-1002.08
1520521689.3009706,-56.03,-82.76,-999.33
1520521689.40795,-0.43,-115.48,-987.49
1520521689.5143352,53.41,4.76,-1004.21
1520521689.6209424,8.48,32.23,-996.52
1520521689.727219,-49.07,4.82,-1008.48
1520521689.8339927,4.70,-115.84,-981.69
1520521689.9404254,48.71,-88.26,-1000.61
1520521690.046142,68.42,-39.12,-991.88
1520521690.1521819,43.27,7.02,-990.23
1520521690.2590065,-65.98,-43.40,-1002.38
1520521690.365894,-30.40,-95.83,-1007.39
1520521690.4728873,26.25,-109.68,-1003.60
1520521690.5791051,26.25,20.08,-997.92
1520521690.684939,-32.78,28.14,-1000.49
1520521690.7912662,-66.35,-17.21,-1011.96
1520521690.8980646,30.76,-103.15,-997.74
1520521691.0043547,70.07,-60.36,-999.63
1520521691.1110606,54.93,-2.62,-995.61
1520521691.21741,-66.22,-26.92,-1010.13
1520521691.323305,-60.06,-78.98,-1002.69
1520521691.430071,-9.77,-103.09,-1002.50
1520521691.5363586,60.24,-3.05,-994.14
1520521691.642949,9.95,24.78,-997.19
1520521691.7491627,-49.99,14.53,-1008.12
1520521691.8559604,-0.06,-107.42,-996.15
1520521691.9613903,56.09,-92.41,-996.46
1520521692.0683155,70.56,-35.40,-992.92
1520521692.1749613,43.03,12.94,-1000.24
1520521692.2813165,-69.21,-46.02,-1005.13
1520521692.3880794,-35.46,-99.18,-1007.69
1520521692.4948642,17.33,-100.52,-994.87
1520521692.6009347,29.91,22.58,-995.06
1520521692.7073295,-27.95,19.04,-1001.34
1520521692.8139155,-67.32,-20.57,-1026.43
1520521692.9199677,40.65,-93.14,-991.76
1520521693.0269885,73.97,-49.62,-992.55
1520521693.1331923,47.79,1.34,-992.61
1520521693.2401037,-66.65,-38.94,-993.53
1520521693.3460662,-35.89,-94.91,-1009.40
1520521693.4523952,19.59,-106.75,-997.68
1520521693.5592816,28.81,23.68,-1008.79
1520521693.6658578,-30.03,23.32,-1005.25
1520521693.7721827,-66.83,-32.59,-1001.89
1520521693.8791504,40.47,-98.14,-1005.13
1520521693.9849117,71.04,-48.10,-992.92
1520521694.0911255,54.57,0.24,-997.62
1520521694.1974928,2.99,32.04,-994.75
1520521694.304061,-43.40,-88.20,-998.05
1520521694.4109948,13.24,-105.71,-993.77
1520521694.517138,61.04,-74.83,-1005.00
1520521694.6230886,-25.21,27.83,-999.94
1520521694.7298248,-69.58,-20.81,-1008.48
1520521694.8362179,-56.70,-83.92,-997.62
1520521694.9429371,77.58,-48.34,-990.84
1520521695.049029,52.86,7.57,-995.36
1520521695.1559024,-6.65,27.65,-988.04
1520521695.262503,-36.68,-92.10,-1017.46
1520521695.3681972,19.29,-101.56,-988.65
1520521695.4745095,69.21,-61.58,-997.86
1520521695.5811858,-34.55,19.90,-1009.28
1520521695.6878116,-69.95,-29.11,-1014.65
1520521695.7943466,-52.73,-88.26,-996.52
1520521695.9012127,71.78,-40.47,-978.94
1520521696.0068831,40.10,11.41,-1009.64
1520521696.113518,-18.86,23.38,-997.07
1520521696.219904,-63.84,-13.55,-1011.35
1520521696.3268297,38.02,-99.06,-996.34
1520521696.4332328,70.98,-48.71,-993.04
1520521696.5400305,47.00,8.91,-996.52
1520521696.646006,-66.35,-43.58,-1004.70
1520521696.7524478,-31.56,-94.30,-1019.10
1520521696.8592243,34.30,-99.43,-991.03
1520521696.965483,17.52,27.04,-999.69
1520521697.0723681,-52.43,16.72,-1009.95
1520521697.1791668,-66.65,-38.15,-993.04
1520521697.2849197,58.96,-84.41,-1001.53
1520521697.3909173,64.27,-22.34,-996.22
1520521697.4979374,19.53,26.55,-1002.44
1520521697.6043463,-60.55,-85.51,-993.35
1520521697.7111785,-0.49,-108.58,-989.14
1520521697.8178966,60.55,-83.56,-1007.87
1520521697.924522,-17.33,18.74,-1001.40
1520521698.0302632,-66.10,-15.44,-1017.46
1520521698.1371365,-57.68,-81.79,-993.41
1520521698.2439625,68.97,-39.18,-992.49
1520521698.3501704,38.82,17.64,-999.76
1520521698.456906,-29.97,24.05,-999.57
1520521698.5635092,-0.06,-109.56,-998.11
1520521698.6691375,54.38,-89.78,-997.80
1520521698.7758954,59.81,-18.74,-1000.43
1520521698.8822114,-67.26,-18.86,-1012.94
1520521698.9892359,-53.34,-86.79,-1013.12
1520521699.09599,13.61,-106.20,-992.92
1520521699.202327,30.46,23.93,-1005.55
1520521699.308022,-36.93,14.40,-993.59
1520521699.4149826,-70.25,-34.36,-1013.00
1520521699.5213213,58.65,-81.30,-1002.56
1520521699.6281495,58.41,-15.75,-1007.08
1520521699.734446,15.38,28.26,-992.25
1520521699.8414252,-50.78,-88.07,-1017.03
1520521699.9480708,13.49,-104.92,-984.74
1520521700.0538116,67.38,-66.89,-1012.02
1520521700.1602154,58.59,-7.81,-988.10
1520521700.2671301,-67.38,-30.09,-1007.14
1520521700.3740866,-39.79,-92.29,-1008.36
1520521700.480871,59.69,-22.28,-993.16
1520521700.5871606,19.10,29.36,-1002.93
1520521700.6929796,-49.32,15.99,-1001.34
1520521700.7993999,-66.83,-45.53,-999.27
1520521700.9062371,67.50,-66.83,-1006.29
1520521701.0130324,55.05,-6.10,-996.22
1520521701.119413,-73.12,-37.66,-1004.21
1520521701.2262166,-42.30,-93.57,-1007.20
1520521701.3321285,26.31,-98.14,-985.72
1520521701.4384696,71.41,-59.27,-996.89
1520521701.545195,-46.69,7.39,-999.88
1520521701.651983,-62.74,-46.20,-995.18
1520521701.7589889,-17.27,-101.99,-1011.54
1520521701.8651617,50.96,0.18,-985.66
1520521701.970564,-15.69,30.46,-999.76
1520521702.077339,-63.72,-19.53,-1015.93
1520521702.1840732,49.62,-95.09,-1001.10
1520521702.290548,64.15,-23.80,-991.15
1520521702.3971686,12.76,32.17,-1005.07
1520521702.503845,-46.14,-91.67,-989.75
1520521702.6103518,21.67,-104.43,-993.47
1520521702.7160022,70.19,-53.34,-1004.70
1520521702.822298,-55.42,13.24,-1010.13
1520521702.928909,-67.20,-56.09,-994.63
1520521703.0358748,-7.08,-107.91,-1001.22
1520521703.1420987,50.05,11.54,-1000.18
1520521703.2489622,-20.75,24.35,-991.76
1520521703.3549893,-73.49,-25.09,-1022.34
1520521703.4612787,53.65,-84.66,-1004.39
1520521703.5679688,59.51,-18.62,-1002.81
1520521703.6742184,11.05,27.83,-991.58
1520521703.7809017,-54.32,3.78,-1012.02
1520521703.8872676,32.23,-99.67,-995.48
1520521703.992913,73.85,-46.88,-994.81
1520521704.0993571,34.42,17.88,-1002.75
1520521704.2060425,-57.98,-75.50,-1005.43
1520521704.3125553,8.91,-111.63,-988.95
1520521704.419148,64.76,-67.63,-1000.37
1520521704.5256445,-45.47,15.38,-995.18
1520521704.6316268,-67.38,-46.20,-989.81
1520521704.7380333,-11.90,-107.85,-1012.76
1520521704.844824,48.16,10.07,-995.54
1520521704.9510841,-27.65,22.52,-1003.66
1520521705.0578444,-67.87,-33.45,-1003.85
1520521705.1646104,57.13,-76.23,-1007.69
1520521705.270919,55.91,-2.38,-990.30
1520521705.3765495,-4.82,28.20,-995.48
1520521705.483176,-59.75,-14.10,-1009.16
1520521705.5900517,49.62,-89.78,-1003.91
1520521705.6961894,64.88,-26.79,-990.91
1520521705.8027763,10.38,33.20,-1007.02
1520521705.9097843,-40.59,-92.53,-1002.08
1520521706.015292,31.56,-98.88,-999.27
1520521706.1218073,75.20,-41.93,-989.38
1520521706.22843,-60.30,-11.23,-1017.40
1520521706.335242,-50.42,-81.60,-1001.04
1520521706.4420218,19.90,-104.80,-991.39
1520521706.5484607,10.07,31.25,-1005.13
1520521706.6540709,-55.30,7.57,-998.90
1520521706.761088,-63.96,-68.91,-1008.36
1520521706.867107,76.23,-47.00,-986.76
1520521706.9743185,33.26,20.63,-1007.81
1520521707.0811188,-44.19,15.75,-999.02
1520521707.1873512,9.46,-105.29,-989.44
1520521707.293154,68.54,-59.39,-992.68
1520521707.3995595,44.86,7.69,-1008.85
1520521707.5062475,-30.15,25.39,-994.14
1520521707.6130996,-0.73,-107.42,-1004.15
